field_id,Wheat,Mustard,Lentil,No Crop,Green pea,Sugarcane,Garlic,Maize,Gram,Coriander,Potato,Bersem,Rice
267,0.15864,0.20123999999999997,0.04184,0.07288,0.012319999999999998,0.48727999999999994,0.00116,0.006360000000000001,0.00216,0.0029199999999999994,0.00576,0.007039999999999999,0.0004
272,0.12744000000000003,0.16296,0.025120000000000003,0.41800000000000004,0.01156,0.22932000000000002,0.00244,0.007520000000000001,0.0023999999999999994,0.00031999999999999997,0.0076,0.0024,0.00292
273,0.2946,0.21699999999999997,0.18436,0.18811999999999998,0.0292,0.0744,0.0014399999999999997,4e-05,0.00192,0.00544,0.0011200000000000001,0.00196,0.0004
274,0.28368000000000004,0.131,0.1846,0.14751999999999998,0.16644,0.024240000000000005,0.0041600000000000005,8e-05,0.04948,0.0032400000000000007,0.0018799999999999997,0.0034800000000000005,0.0002
277,0.2088,0.28352,0.06592,0.1198,0.007120000000000002,0.2836,0.002,0.00464,0.0013200000000000002,0.00132,0.011600000000000001,0.0048400000000000006,0.00552
280,0.12564,0.17436,0.07819999999999999,0.12284,0.01468,0.45164,0.003439999999999999,0.0024400000000000003,0.004999999999999999,0.00188,0.01624,0.0035199999999999997,0.00012000000000000002
282,0.18716,0.19587999999999997,0.03696,0.17448,0.0262,0.27536,0.01652,0.0024000000000000002,0.012000000000000002,0.00176,0.0618,0.009079999999999998,0.0004
283,0.4349999999999999,0.31548,0.0726,0.05348,0.02548,0.02628,0.023999999999999997,8e-05,0.02284,0.014559999999999998,0.0038399999999999997,0.006279999999999998,8e-05
285,0.45648,0.33104000000000006,0.057640000000000004,0.05876,0.008440000000000001,0.021880000000000004,0.02604,0.00012,0.0202,0.013159999999999998,0.00188,0.004359999999999999,0.0
286,0.30232000000000003,0.22808,0.08584,0.11356,0.04256,0.17607999999999996,0.00396,0.00596,0.004879999999999999,0.007359999999999999,0.0108,0.016199999999999996,0.0024000000000000002
287,0.15968,0.23232,0.07355999999999999,0.11104,0.01704,0.35303999999999996,0.00324,0.01332,0.00844,0.0015199999999999997,0.011080000000000001,0.0146,0.00112
289,0.21024,0.25895999999999997,0.07108,0.08024,0.0286,0.29756,0.007039999999999999,0.0037200000000000006,0.00592,0.006919999999999999,0.013479999999999999,0.015519999999999999,0.00072
291,0.35616,0.17148000000000002,0.11635999999999999,0.16227999999999998,0.10643999999999998,0.06356,0.00408,8e-05,0.00516,0.005999999999999999,0.0024000000000000002,0.00588,0.00012000000000000002
296,0.15056,0.14944000000000002,0.3768399999999999,0.11528000000000001,0.03424,0.1284,0.0034000000000000007,0.0010799999999999998,0.01584,0.00284,0.005199999999999999,0.0162,0.0006799999999999999
306,0.16791999999999999,0.051000000000000004,0.07279999999999999,0.6831200000000001,0.00892,0.00728,0.00144,0.00012000000000000002,0.0046,0.00052,0.00044,0.0017599999999999998,8e-05
311,0.23063999999999998,0.14612,0.022679999999999995,0.13171999999999998,0.0158,0.4312,0.00324,0.0042,0.00108,0.00228,0.00672,0.00216,0.00216
321,0.17207999999999998,0.1784,0.10404,0.09676,0.04072,0.33612,0.00232,0.013880000000000002,0.0056,0.008,0.013,0.02728,0.0018
332,0.13936,0.22603999999999996,0.0838,0.13107999999999997,0.07964,0.2218,0.021120000000000003,0.0025599999999999993,0.025320000000000002,0.0064,0.042120000000000005,0.020319999999999998,0.00044
335,0.15692,0.28707999999999995,0.04108,0.24708,0.017599999999999998,0.21972000000000005,0.004200000000000001,0.00172,0.00512,0.00656,0.00728,0.00472,0.0009199999999999999
340,0.24632,0.32904,0.05596,0.11375999999999999,0.02596,0.2084,0.0021200000000000004,0.0014000000000000002,0.0019200000000000003,0.0050399999999999985,0.0046,0.00436,0.00112
341,0.14192,0.26404,0.16044,0.10516000000000002,0.0426,0.23859999999999998,0.006679999999999999,0.0037199999999999998,0.00476,0.00784,0.0184,0.00508,0.0007599999999999999
345,0.8198,0.0306,0.04904,0.0852,0.004320000000000001,0.0084,0.00036,0.00011999999999999999,0.0005200000000000001,0.00039999999999999996,0.00031999999999999997,0.00076,0.00016
355,0.1488,0.17984000000000003,0.08616,0.20931999999999998,0.040839999999999994,0.30524,0.0048,0.0019199999999999998,0.0032,0.00216,0.01284,0.0041199999999999995,0.0007599999999999999
360,0.12936,0.24412,0.037000000000000005,0.21272000000000002,0.031039999999999998,0.26384,0.00996,0.012560000000000002,0.00896,0.0018000000000000002,0.03716,0.00884,0.0026400000000000004
377,0.3107687671232876,0.19576246575342465,0.18553753424657538,0.06107260273972602,0.03499150684931507,0.17149945205479455,0.009505205479452054,0.0002991780821917808,0.0020306849315068496,0.01800986301369863,0.004962739726027398,0.005231232876712328,0.00032876712328767124
381,0.30756,0.22804,0.13472,0.09676,0.04939999999999999,0.14628,0.00736,0.00132,0.0037199999999999993,0.00432,0.015799999999999998,0.00452,0.0002
387,0.08899999999999998,0.14704,0.06632,0.43504000000000004,0.04912,0.08448,0.02376,0.00396,0.020239999999999998,0.00104,0.03228,0.046279999999999995,0.00144
389,0.11560000000000001,0.16308,0.09968,0.35408,0.05152,0.10892,0.01848,0.00376,0.0212,0.0012000000000000001,0.023440000000000003,0.03704,0.002
391,0.18264000000000002,0.34992,0.08196,0.1934,0.00884,0.1218,0.00296,0.01096,0.0009599999999999998,0.00352,0.01932,0.00392,0.019799999999999998
395,0.12624000000000002,0.15176000000000003,0.10887999999999998,0.08144,0.06288,0.4268,0.004279999999999999,0.00724,0.0046,0.0026,0.01584,0.0064800000000000005,0.00096
401,0.38416,0.23391999999999996,0.10328000000000001,0.13064,0.0334,0.10144000000000002,0.0015600000000000002,0.0006000000000000001,0.0004800000000000001,0.00588,0.00112,0.00256,0.00096
402,0.21207999999999996,0.24752,0.07680000000000001,0.14596,0.009839999999999998,0.28203999999999996,0.0007199999999999999,0.0014000000000000002,0.0008000000000000001,0.014280000000000001,0.00264,0.005,0.00092
404,0.75736,0.024359999999999996,0.029199999999999997,0.18059999999999998,0.00204,0.0030399999999999997,0.0004,8e-05,0.00112,0.00019999999999999998,0.00028,0.0013200000000000002,0.0
405,0.6212799999999999,0.07748,0.07555999999999999,0.18675999999999995,0.011399999999999999,0.0162,0.0015599999999999998,0.00012000000000000003,0.0037199999999999998,0.001,0.0014400000000000003,0.0034,8e-05
408,0.71984,0.02032,0.0178,0.23824,0.00052,0.0016000000000000003,0.00032,0.0,0.00032,8e-05,0.00016,0.0008,0.0
414,0.39508,0.23304,0.09204,0.08868,0.02848,0.13228,0.005000000000000001,0.0017200000000000004,0.0027199999999999998,0.00432,0.008199999999999999,0.0073999999999999995,0.00104
424,0.14108,0.23784000000000002,0.10031999999999999,0.17352000000000004,0.047040000000000005,0.17312,0.043239999999999994,0.00152,0.01916,0.0026000000000000003,0.0304,0.029680000000000005,0.00047999999999999996
428,0.10928,0.20776,0.060840000000000005,0.19072,0.0194,0.36364,0.00396,0.011240000000000002,0.004079999999999999,0.001,0.01688,0.00972,0.00148
431,0.17691999999999997,0.16148,0.032839999999999994,0.10872,0.01652,0.43564,0.00432,0.015799999999999998,0.00184,0.00268,0.027639999999999998,0.00436,0.011240000000000002
433,0.14872000000000002,0.09359999999999999,0.008639999999999998,0.07647999999999999,0.01568,0.61852,0.00104,0.0102,0.00068,0.00316,0.017159999999999998,0.00152,0.0046
434,0.14415999999999998,0.08024,0.0072,0.07403999999999998,0.02068,0.618,0.0016799999999999999,0.027079999999999996,0.00064,0.00112,0.01836,0.00164,0.00516
436,0.12316,0.10392000000000001,0.008400000000000001,0.10688,0.01124,0.6135999999999999,0.00148,0.008,0.0006,0.00212,0.012799999999999999,0.00232,0.005479999999999999
448,0.08703999999999999,0.19152000000000002,0.05784,0.46568000000000004,0.02024,0.03384,0.00144,0.028880000000000003,0.00012000000000000002,0.0013999999999999998,0.03828,0.00036,0.07336
457,0.15488000000000002,0.11835999999999999,0.05096,0.040920000000000005,0.01492,0.55712,0.0284,0.00208,0.009040000000000001,0.008559999999999996,0.008280000000000001,0.0061600000000000005,0.00032
460,0.37356,0.20236000000000004,0.13928,0.043160000000000004,0.03004,0.12816,0.03084,0.00032,0.01244,0.0238,0.007240000000000001,0.00868,0.00012
463,0.17656,0.24888,0.07696,0.12228000000000001,0.028159999999999998,0.29656,0.007240000000000001,0.0030800000000000003,0.010280000000000001,0.0005200000000000001,0.019280000000000002,0.00952,0.00068
469,0.16948,0.18312,0.02744,0.0838,0.03508000000000001,0.47828000000000004,0.00208,0.00416,0.00168,0.0020800000000000003,0.009279999999999998,0.0030399999999999997,0.00048000000000000007
475,0.07324,0.20836000000000002,0.08815999999999999,0.11240000000000001,0.006599999999999999,0.4513200000000001,0.0023599999999999997,0.0208,0.0007599999999999999,0.00112,0.01356,0.00488,0.01644
479,0.43108,0.23492,0.17376000000000003,0.057960000000000005,0.04624,0.02132,0.010360000000000001,0.00024000000000000003,0.007119999999999999,0.0041199999999999995,0.005360000000000001,0.007319999999999999,0.0002
482,0.13404,0.11268000000000002,0.059959999999999986,0.56548,0.00928,0.08804000000000002,0.0026,0.00112,0.0021600000000000005,0.004719999999999999,0.00796,0.00488,0.0070799999999999995
483,0.17028,0.15108,0.09835999999999999,0.40432,0.008839999999999999,0.12660000000000002,0.0028800000000000006,0.00224,0.00304,0.00728,0.008440000000000001,0.00692,0.009720000000000001
492,0.344496,0.274888,0.075704,0.147888,0.028864,0.094576,0.004024,0.005768,0.001704,0.002984,0.01008,0.005247999999999999,0.0037760000000000003
495,0.40976000000000007,0.21696,0.0844,0.14484,0.02596,0.10172,0.0016000000000000003,0.0007199999999999999,0.00092,0.0052,0.0022,0.00484,0.0008799999999999999
501,0.69524,0.19788,0.013640000000000001,0.0298,0.004600000000000001,0.0007599999999999999,0.020640000000000002,8e-05,0.03096,0.003799999999999999,0.00031999999999999997,0.00228,0.0
505,0.24772,0.35535999999999995,0.16312,0.17568,0.019719999999999998,0.0176,0.0027999999999999995,8e-05,0.00968,0.0016400000000000002,0.00104,0.00548,8e-05
520,0.09251999999999999,0.3498400000000001,0.07271999999999999,0.17728,0.029120000000000004,0.20007999999999998,0.027839999999999997,0.00132,0.0071200000000000005,0.00164,0.024840000000000004,0.0148,0.0008800000000000001
521,0.07128,0.18591999999999997,0.0628,0.1394,0.02312,0.44875999999999994,0.0198,0.0021199999999999995,0.00636,0.00108,0.03228,0.006039999999999999,0.00104
534,0.14132,0.37268000000000007,0.037000000000000005,0.13636,0.054240000000000003,0.13796,0.03896,0.0031199999999999995,0.022480000000000003,0.00696,0.02592,0.02272,0.00028
537,0.18779999999999997,0.39176,0.029840000000000002,0.24352000000000001,0.06268000000000001,0.0248,0.023920000000000004,0.00024,0.021879999999999997,0.00364,0.004,0.005880000000000001,4e-05
541,0.23059999999999997,0.18684,0.35124000000000005,0.07568,0.02672,0.11524,0.00264,4e-05,0.0014000000000000002,0.00608,0.00116,0.002159999999999999,0.0002
546,0.43644,0.19984000000000002,0.10836,0.11696,0.0532,0.060800000000000014,0.00656,0.0002,0.0054399999999999995,0.0061200000000000004,0.0015999999999999999,0.00408,0.0004
547,0.12752,0.19612,0.08224,0.13668,0.008039999999999999,0.36048,0.00216,0.01236,0.0048,0.00116,0.009000000000000001,0.05844,0.001
557,0.41548,0.13835999999999998,0.06452,0.22583999999999996,0.05808,0.05616000000000001,0.006839999999999999,0.00088,0.00756,0.006560000000000001,0.005,0.014480000000000002,0.00023999999999999998
566,0.26288,0.2824,0.11187999999999998,0.1722,0.015719999999999998,0.12191999999999999,0.0018399999999999998,0.0012400000000000002,0.0020800000000000003,0.0014400000000000003,0.00524,0.01644,0.00472
572,0.33164,0.25572,0.0624,0.09612,0.06512,0.14156,0.00856,0.0026400000000000004,0.006680000000000001,0.00344,0.016960000000000003,0.00876,0.0004
575,0.2942,0.22336000000000003,0.11196000000000002,0.23496,0.05052,0.0598,0.00184,0.0011599999999999998,0.0012399999999999998,0.00796,0.00272,0.00856,0.0017199999999999997
584,0.46716,0.11472,0.09731999999999998,0.2058,0.04931999999999999,0.04499999999999999,0.0030799999999999994,0.00023999999999999998,0.0032400000000000003,0.0021199999999999995,0.006239999999999999,0.00548,0.00028000000000000003
590,0.33656,0.21508,0.08088,0.07960000000000002,0.030879999999999998,0.22355999999999998,0.00304,0.00152,0.004079999999999999,0.007599999999999999,0.00932,0.00764,0.00023999999999999995
593,0.18712,0.19328,0.07775999999999998,0.11979999999999999,0.029679999999999998,0.33519999999999994,0.007999999999999998,0.0020399999999999997,0.00628,0.00472,0.022359999999999998,0.01332,0.00044000000000000007
597,0.09380000000000001,0.17916,0.22312,0.06004,0.013759999999999998,0.4084,0.0012000000000000001,0.00020000000000000004,0.00216,0.01024,0.005680000000000001,0.00212,0.00012000000000000002
599,0.39276000000000005,0.10555999999999999,0.28768000000000005,0.09712,0.019200000000000002,0.08928,0.00096,0.00012,0.0018000000000000004,0.0025199999999999997,0.0018800000000000002,0.0009199999999999998,0.00020000000000000004
603,0.36888000000000004,0.21484,0.17216000000000004,0.134,0.03672,0.05775999999999999,0.0038399999999999997,0.00016,0.0019199999999999998,0.0027999999999999995,0.0018399999999999996,0.00484,0.00024000000000000003
606,0.1198,0.20788,0.021759999999999998,0.09907999999999999,0.00804,0.48384000000000005,0.0035199999999999997,0.02008,0.00816,0.0006399999999999999,0.01704,0.00932,0.00084
607,0.19936000000000004,0.28544,0.032240000000000005,0.09772,0.030640000000000004,0.32864,0.00188,0.00388,0.00296,0.00252,0.0096,0.00428,0.0008399999999999999
616,0.38276,0.11476,0.29684,0.17008,0.00396,0.02456,0.00092,0.0,0.00124,0.00216,0.00048,0.0019999999999999996,0.00024000000000000003
617,0.18051999999999999,0.18676,0.16756,0.12412000000000001,0.016120000000000002,0.24928000000000006,0.0048000000000000004,0.00496,0.00396,0.01256,0.021759999999999995,0.0258,0.0017999999999999997
618,0.13684,0.19168,0.25276,0.09788,0.03652,0.24544,0.00192,0.0013200000000000002,0.00592,0.01,0.013800000000000002,0.0054399999999999995,0.00048
620,0.245,0.22208000000000003,0.04052,0.10987999999999999,0.010879999999999999,0.32688,0.00296,0.007279999999999999,0.00332,0.00404,0.012199999999999999,0.013560000000000003,0.0014
622,0.15016000000000002,0.23648000000000005,0.024800000000000003,0.22588000000000003,0.018199999999999997,0.25980000000000003,0.00424,0.028120000000000003,0.0076799999999999985,0.0008399999999999999,0.019399999999999997,0.02172,0.00268
626,0.17812000000000003,0.16268000000000002,0.02996,0.19760000000000003,0.034480000000000004,0.3226,0.0058,0.017959999999999997,0.0026000000000000003,0.006239999999999999,0.02792,0.00736,0.00668
628,0.25683999999999996,0.14016,0.31944,0.20183999999999996,0.02392,0.0446,0.00132,8e-05,0.0032400000000000003,0.00404,0.00104,0.0031599999999999996,0.00032
635,0.10936,0.1712,0.03912,0.13472,0.03052,0.42895999999999995,0.00792,0.033440000000000004,0.00832,0.0012,0.025599999999999998,0.00676,0.00288
636,0.08771999999999999,0.14528,0.028000000000000004,0.13472,0.0162,0.5467200000000001,0.0033200000000000005,0.0182,0.0026,0.00044,0.00756,0.00576,0.0034799999999999996
639,0.09820000000000001,0.17548,0.0378,0.1416,0.013320000000000002,0.49044,0.0027199999999999998,0.012920000000000001,0.00432,0.00056,0.008199999999999999,0.01272,0.00172
648,0.09824000000000001,0.22916,0.05748,0.13784000000000002,0.00728,0.45296000000000003,0.0022400000000000002,0.00104,0.0016399999999999997,0.0051600000000000005,0.0051199999999999996,0.0012400000000000002,0.0006
650,0.17295999999999997,0.11839999999999999,0.24224,0.28500000000000003,0.10536,0.04335999999999999,0.0036399999999999996,0.0006000000000000001,0.01136,0.0034000000000000002,0.01,0.0032799999999999995,0.0004
651,0.18720000000000003,0.204,0.2034,0.16932,0.056119999999999996,0.13012,0.0057199999999999985,0.0031200000000000004,0.009680000000000001,0.0038799999999999998,0.01784,0.00888,0.0007199999999999999
652,0.10396,0.20856,0.12,0.21508000000000002,0.03336,0.18952,0.014159999999999999,0.01004,0.02372,0.0019199999999999998,0.06088,0.01744,0.00136
658,0.10719999999999999,0.1838,0.05604,0.11144,0.01608,0.43432,0.00652,0.026879999999999998,0.00852,0.00108,0.037079999999999995,0.008,0.00304
659,0.27696000000000004,0.25172000000000005,0.08128,0.07876,0.0238,0.25368,0.00568,0.00308,0.00296,0.0028,0.013719999999999998,0.00448,0.00108
660,0.20798,0.15311599999999997,0.304584,0.10462799999999998,0.018136,0.188304,0.002276,0.00058,0.0019640000000000005,0.008032000000000001,0.004052,0.0053879999999999996,0.0009600000000000001
